shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
100_0_ASC_shp,38.74231260,-9.13305570,119,3210
198_0_DESC_shp,38.73330180,-9.12214800,326,6239
198_0_ASC_shp,38.72642960,-9.13594700,326,5887
102_0_DESC_shp,38.70919160,-9.21542010,382,6575
102_0_ASC_shp,38.70326720,-9.21191760,382,7575
201_2_ASC_shp,38.73874840,-9.21419900,281,5929
201_2_DESC_shp,38.74188230,-9.20552670,281,4667
62_0_ASC_shp,38.70821160,-9.19596440,867,25896
62_0_DESC_shp,38.71044490,-9.21092170,898,17122
61_1_DESC_shp,38.74595370,-9.20435470,226,3716
116_4_DESC_shp,38.73948770,-9.16751400,309,6453
116_4_ASC_shp,38.76678080,-9.19766400,309,6425
194_0_ASC_shp,38.79054850,-9.15069380,304,7985
107_2_DESC_shp,38.71462420,-9.14057600,553,11176
107_2_ASC_shp,38.71150960,-9.21465230,553,11540
169_0_DESC_shp,38.72470200,-9.15080900,374,9610
171_3_DESC_shp,38.70699440,-9.14166580,483,10034
171_3_ASC_shp,38.70758820,-9.19668720,483,9067
204_3_ASC_shp,38.73249450,-9.10461380,384,10463
238_0_CIRC_shp,38.71828560,-9.16873600,27,794
120_0_DESC_shp,38.73669010,-9.21587870,133,2400
120_0_ASC_shp,38.74077850,-9.20851610,133,3217
236_0_CIRC_shp,38.70941280,-9.14316590,43,516
106_4_DESC_shp,38.74518070,-9.20273240,425,7560
201_0_ASC_shp,38.74831510,-9.14894000,76,1373
201_0_DESC_shp,38.73725580,-9.20769280,76,890
61_1_DESC_shp,38.75852120,-9.20266830,61,868
168_0_ASC_shp,38.75455630,-9.17547870,130,3102
168_0_DESC_shp,38.74091380,-9.21041870,130,2450
151_0_ASC_shp,38.70861760,-9.13562830,93,798
151_0_DESC_shp,38.78200710,-9.12108480,93,1609
112_0_DESC_shp,38.74839190,-9.21515040,74,977
203_0_ASC_shp,38.78143600,-9.11949990,496,10202
112_0_ASC_shp,38.73488060,-9.14152270,74,1493
203_0_DESC_shp,38.72894920,-9.14783720,496,10256
109_0_DESC_shp,38.69733770,-9.20328630,357,5472
109_0_ASC_shp,38.70047850,-9.20976640,357,7219
61_0_DESC_shp,38.76176020,-9.19698120,100,2133
120_0_DESC_shp,38.74380110,-9.20562160,225,4263
120_0_ASC_shp,38.73797920,-9.21883380,225,5031
101_0_DESC_shp,38.70872850,-9.13354660,795,16792
104_1_ASC_shp,38.71323700,-9.20330980,41,610
104_1_DESC_shp,38.70282460,-9.19956980,41,734
243_0_CIRC_shp,38.72119600,-9.12718380,215,4636
112_1_ASC_shp,38.76051390,-9.16969050,95,1982
112_1_DESC_shp,38.75038650,-9.21293050,95,1409
111_0_DESC_shp,38.74786680,-9.16637180,396,8092
175_0_ASC_shp,38.71243990,-9.17537990,289,7304
175_0_DESC_shp,38.74212400,-9.13320440,289,7757
151_0_ASC_shp,38.75371300,-9.09587200,265,7616
151_0_DESC_shp,38.76407970,-9.10956130,265,4329
221_0_CIRC_shp,38.69506170,-9.21509370,607,12999
197_0_DESC_shp,38.77951750,-9.11688440,118,2466
197_0_ASC_shp,38.77413720,-9.10671600,118,1932
170_0_ASC_shp,38.77401640,-9.15552420,359,7646
116_3_ASC_shp,38.76793180,-9.19677980,355,7729
170_0_DESC_shp,38.76255810,-9.15704360,359,8529
253_0_CIRC_shp,38.70675670,-9.17378790,92,1931
116_3_DESC_shp,38.73868670,-9.15788110,355,7342
196_0_DESC_shp,38.77069920,-9.12798180,220,4232
171_3_DESC_shp,38.71376600,-9.19639750,134,2741
196_0_ASC_shp,38.74747720,-9.13102470,220,5081
171_3_ASC_shp,38.70929850,-9.13536640,134,2576
248_0_ASC_shp,38.71811370,-9.19930330,339,6694
248_0_DESC_shp,38.72210040,-9.16140420,339,7726
171_1_DESC_shp,38.70474570,-9.18668860,153,2905
171_1_ASC_shp,38.70851750,-9.13589710,153,2712
114_0_DESC_shp,38.73124150,-9.15602960,450,9478
114_0_ASC_shp,38.71615790,-9.17265550,450,9078
61_0_DESC_shp,38.74590990,-9.20427220,332,5861
123_0_DESC_shp,38.75455630,-9.17547870,305,5521
123_0_ASC_shp,38.74147570,-9.16858370,305,6763
204_1_DESC_shp,38.70667260,-9.14365740,508,10871
204_1_ASC_shp,38.77398020,-9.10489820,508,10907
191_3_CIRC_shp,38.73081230,-9.17322190,233,5966
143_1_ASC_shp,38.70367900,-9.17139340,440,8271
143_1_DESC_shp,38.74127260,-9.12880450,440,8277
195_5_ASC_shp,38.74806980,-9.11292440,49,1047
195_5_DESC_shp,38.74845170,-9.14703070,49,1102
121_4_DESC_shp,38.72098520,-9.18276070,444,9682
78_0_ASC_shp,38.70355590,-9.17129360,69,2347
104_0_DESC_shp,38.74769840,-9.20032660,572,11191
104_0_ASC_shp,38.71384580,-9.20080040,572,12076
226_0_CIRC_shp,38.73538530,-9.10939330,376,7167
64_0_DESC_shp,38.76184510,-9.15748870,48,700
213_0_ASC_shp,38.71303000,-9.14331520,25,371
213_0_DESC_shp,38.72332350,-9.15926960,25,476
116_0_DESC_shp,38.75920150,-9.18739270,97,1899
116_0_ASC_shp,38.73229970,-9.14099390,97,2173
77_0_DESC_shp,38.71015200,-9.13508020,86,1176
244_0_CIRC_shp,38.73456540,-9.15405420,266,5783
171_1_ASC_shp,38.71389970,-9.19697410,525,9927
100_1_ASC_shp,38.79440430,-9.10052300,581,13044
199_0_DESC_shp,38.78896620,-9.17375760,79,1029
100_1_DESC_shp,38.73788320,-9.13381160,581,13223
199_0_ASC_shp,38.72672870,-9.14905760,79,1770
75_0_ASC_shp,38.71268100,-9.13063260,180,2742
175_0_ASC_shp,38.74159770,-9.14514670,130,2365
175_0_DESC_shp,38.72629400,-9.17196090,130,3626
197_0_DESC_shp,38.79145320,-9.12331750,15,272
197_0_ASC_shp,38.76843620,-9.09789970,15,241
104_0_DESC_shp,38.75083760,-9.19101370,666,13218
104_0_ASC_shp,38.70473980,-9.19932700,666,13451
101_0_DESC_shp,38.72354160,-9.16369080,633,12991
101_0_ASC_shp,38.75079220,-9.21128860,633,13195
251_0_CIRC_shp,38.73839310,-9.12555450,133,2955
208_0_ASC_shp,38.76912310,-9.10983120,223,4540
203_3_DESC_shp,38.78044180,-9.12010760,106,1870
208_0_DESC_shp,38.76859620,-9.10982410,223,4042
203_3_ASC_shp,38.71616630,-9.14180280,106,1550
204_0_ASC_shp,38.76120820,-9.09621750,681,16544
204_0_DESC_shp,38.70260650,-9.17517650,681,15853
103_1_ASC_shp,38.71531740,-9.15429850,92,1490
103_1_DESC_shp,38.70953850,-9.21059710,92,1476
136_0_DESC_shp,38.78629590,-9.17192220,98,1382
136_0_ASC_shp,38.70872150,-9.13463320,98,873
109_0_DESC_shp,38.71184730,-9.22558510,95,1196
109_0_ASC_shp,38.72344020,-9.17480240,95,1483
104_5_DESC_shp,38.69893030,-9.22728140,5,8
226_0_CIRC_shp,38.73363250,-9.11732020,516,9974
101_0_DESC_shp,38.75233800,-9.20645930,129,2137
101_0_ASC_shp,38.72351040,-9.14840940,129,2549
210_0_CIRC_shp,38.74624060,-9.11288810,262,5642
201_0_ASC_shp,38.74252400,-9.16747880,144,3175
144_0_DESC_shp,38.76190400,-9.11306190,288,6008
201_0_DESC_shp,38.73351270,-9.21608430,144,1910
144_0_ASC_shp,38.73719000,-9.11274130,288,6242
199_0_DESC_shp,38.77710100,-9.16413090,191,3080
199_0_ASC_shp,38.74768520,-9.14806170,191,4223
199_3_DESC_shp,38.70646520,-9.14241170,589,11406
107_0_DESC_shp,38.70365080,-9.16277000,349,7530
107_0_ASC_shp,38.70768390,-9.13957520,349,7124
178_0_ASC_shp,38.75217530,-9.19719400,355,8154
75_0_DESC_shp,38.71006720,-9.13527130,83,1164
178_0_DESC_shp,38.72743300,-9.20441930,355,7193
204_0_ASC_shp,38.70124020,-9.20715550,112,1902
204_0_DESC_shp,38.77476470,-9.10559400,112,2150
163_0_ASC_shp,38.73690120,-9.13394280,12,426
163_0_DESC_shp,38.72489420,-9.12854030,12,349
121_4_DESC_shp,38.69865990,-9.22716980,8,84
200_0_ASC_shp,38.76766640,-9.12889760,304,7778
200_0_DESC_shp,38.75433090,-9.13878280,304,7037
179_0_ASC_shp,38.76436730,-9.17132230,114,2258
179_0_DESC_shp,38.76906970,-9.17926640,114,3041
170_0_ASC_shp,38.74880960,-9.13088300,68,1699
170_0_DESC_shp,38.79208630,-9.15073280,68,1424
178_0_ASC_shp,38.71165680,-9.17977550,36,621
178_0_DESC_shp,38.76176020,-9.19698120,36,569
204_3_ASC_shp,38.76688660,-9.09764050,567,14885
152_0_ASC_shp,38.73593250,-9.10354680,184,5288
103_5_ASC_shp,38.69744270,-9.19473070,448,9273
152_0_DESC_shp,38.75286730,-9.10355400,184,4024
176_0_ASC_shp,38.77411530,-9.09719470,52,928
176_0_DESC_shp,38.74467640,-9.13155030,52,1131
171_0_ASC_shp,38.71385790,-9.20085700,556,10618
171_0_DESC_shp,38.71489860,-9.13624150,556,11210
204_0_ASC_shp,38.76622690,-9.09785490,732,17287
204_0_DESC_shp,38.69670960,-9.19919750,732,18171
64_0_ASC_shp,38.79862600,-9.14756080,809,16536
122_0_DESC_shp,38.73517300,-9.14242240,509,10944
199_0_DESC_shp,38.72595040,-9.15061000,512,9334
122_0_ASC_shp,38.72895110,-9.16980100,509,10844
199_0_ASC_shp,38.78962240,-9.16842770,512,10488
111_2_DESC_shp,38.77217950,-9.19070840,228,5096
111_2_ASC_shp,38.76027560,-9.18290340,228,5315
171_1_DESC_shp,38.70681560,-9.19907760,70,1316
171_1_ASC_shp,38.71788310,-9.13665670,70,1537
136_1_ASC_shp,38.74563170,-9.13987540,418,7590
277_0_DESC_shp,38.75989130,-9.15519100,167,4522
277_0_ASC_shp,38.76106980,-9.15734050,167,3945
112_0_DESC_shp,38.76329950,-9.15958490,481,8844
112_0_ASC_shp,38.75240690,-9.18894680,481,10187
108_3_ASC_shp,38.74983860,-9.21446880,273,5203
282_0_ASC_shp,38.78187420,-9.17111280,152,2578
108_3_DESC_shp,38.74111110,-9.16848440,273,4997
282_0_DESC_shp,38.77245890,-9.19022880,152,3434
203_3_DESC_shp,38.76339750,-9.12974750,278,4937
203_3_ASC_shp,38.74848260,-9.14813340,278,5517
66_0_ASC_shp,38.70580200,-9.14388950,2,13
115_0_DESC_shp,38.74750850,-9.11838350,376,7878
115_0_ASC_shp,38.75509810,-9.11358240,376,7820
168_0_ASC_shp,38.74717350,-9.18960080,253,6132
168_0_DESC_shp,38.74890140,-9.19121520,253,5235
197_2_DESC_shp,38.79027220,-9.12563590,40,702
203_0_ASC_shp,38.73510430,-9.14509800,110,2416
197_2_ASC_shp,38.77156350,-9.09740680,40,618
203_0_DESC_shp,38.77966640,-9.12041530,110,1964
253_0_CIRC_shp,38.71244570,-9.15573610,294,6688
171_0_ASC_shp,38.70606470,-9.18245900,369,7126
171_0_DESC_shp,38.70345750,-9.17089510,369,7189
169_0_ASC_shp,38.72455870,-9.15989670,51,1003
169_0_DESC_shp,38.71469320,-9.22926170,51,618
190_0_DESC_shp,38.76173070,-9.13101070,408,8012
190_0_ASC_shp,38.77087250,-9.10857820,408,9838
107_2_DESC_shp,38.70492160,-9.17730480,292,6229
107_2_ASC_shp,38.70421230,-9.17382930,292,5794
116_3_ASC_shp,38.72993760,-9.15009540,23,535
116_3_DESC_shp,38.77217950,-9.19070840,23,443
177_0_ASC_shp,38.76426340,-9.17711840,189,4157
177_0_DESC_shp,38.76051170,-9.16980220,189,4655
279_0_CIRC_shp,38.75014250,-9.19751070,428,8584
112_1_DESC_shp,38.76184510,-9.15748870,520,9275
253_0_CIRC_shp,38.70497090,-9.16539020,188,4072
108_3_ASC_shp,38.71443440,-9.13975070,413,15321
199_1_ASC_shp,38.77383840,-9.16183240,526,9487
108_3_DESC_shp,38.72623850,-9.14970120,413,7765
199_1_DESC_shp,38.72506910,-9.15106440,526,9447
152_0_ASC_shp,38.74962530,-9.10493200,235,7169
62_0_DESC_shp,38.73353810,-9.13380550,143,2674
152_0_DESC_shp,38.74324140,-9.09982900,235,5433
105_0_DESC_shp,38.72630410,-9.11190020,218,4491
105_0_ASC_shp,38.73119220,-9.10713490,218,5066
102_0_DESC_shp,38.69710910,-9.20101900,552,9431
102_0_ASC_shp,38.72427410,-9.21258130,552,10703
190_0_DESC_shp,38.74545620,-9.15687880,534,11744
190_0_ASC_shp,38.77991480,-9.10254650,534,12209
170_4_ASC_shp,38.77369460,-9.16168470,82,1540
170_4_DESC_shp,38.78923240,-9.15066400,82,1741
103_1_ASC_shp,38.71113980,-9.20696310,459,9419
103_1_DESC_shp,38.70763580,-9.15148920,459,9092
61_0_ASC_shp,38.74564720,-9.18177090,416,7003
66_0_DESC_shp,38.76812260,-9.11031510,411,7934
199_3_ASC_shp,38.70808630,-9.13778920,91,739
199_3_DESC_shp,38.77367350,-9.16175630,91,1871
102_4_ASC_shp,38.70623280,-9.17558460,181,3478
163_1_DESC_shp,38.72782260,-9.13062980,117,2246
163_1_ASC_shp,38.72683210,-9.13036550,117,2321
164_0_ASC_shp,38.74178460,-9.16865060,182,4156
61_0_DESC_shp,38.74724070,-9.18959260,409,7989
164_0_DESC_shp,38.74094550,-9.16978430,182,3471
146_1_ASC_shp,38.73486690,-9.17040170,198,3593
121_4_DESC_shp,38.71787310,-9.19935350,326,7373
102_0_DESC_shp,38.72193920,-9.21205540,246,4415
146_1_DESC_shp,38.72516910,-9.15698980,198,3564
102_0_ASC_shp,38.69858220,-9.18751900,246,4850
118_0_DESC_shp,38.74806300,-9.11290700,465,10037
118_0_ASC_shp,38.75499810,-9.13608280,465,9251
109_3_ASC_shp,38.70135820,-9.22780510,377,6165
136_1_ASC_shp,38.70718320,-9.14151400,43,247
109_3_DESC_shp,38.69738470,-9.19969240,377,5791
76_0_ASC_shp,38.71323150,-9.13783390,2,18
109_4_DESC_shp,38.70645490,-9.17386560,144,3071
109_4_ASC_shp,38.70938840,-9.17387670,144,3102
60_0_DESC_shp,38.71071670,-9.22630560,113,1340
107_2_DESC_shp,38.72599190,-9.14957710,615,12721
107_2_ASC_shp,38.71700100,-9.21300810,615,12364
151_0_ASC_shp,38.77932790,-9.12021930,514,12259
151_0_DESC_shp,38.70815340,-9.13183200,514,13027
236_0_CIRC_shp,38.70802080,-9.14699730,206,3377
201_2_ASC_shp,38.73725580,-9.20769280,441,8625
201_2_DESC_shp,38.74404780,-9.17746980,441,8504
112_0_DESC_shp,38.76058610,-9.15718660,527,9418
112_0_ASC_shp,38.75179160,-9.19732440,527,11317
61_1_DESC_shp,38.73803480,-9.16868140,470,8304
103_2_DESC_shp,38.70233040,-9.20247500,116,2190
103_2_ASC_shp,38.72606560,-9.14985200,116,2511
145_0_DESC_shp,38.73807060,-9.10726270,456,9398
145_0_ASC_shp,38.74297120,-9.13358630,456,9304
171_4_DESC_shp,38.71503020,-9.13623970,250,5018
151_0_ASC_shp,38.76863750,-9.10983560,400,10377
151_0_DESC_shp,38.74546620,-9.10069810,400,7833
104_0_DESC_shp,38.71388000,-9.19819570,291,5506
104_0_ASC_shp,38.74448620,-9.19656200,291,6518
121_0_DESC_shp,38.69861010,-9.22535540,24,305
121_0_ASC_shp,38.72236910,-9.14058120,24,340
61_0_ASC_shp,38.75310490,-9.20863730,604,11145
212_0_ASC_shp,38.78192620,-9.15571660,278,6352
212_0_DESC_shp,38.78383330,-9.14284500,278,5507
120_0_DESC_shp,38.73689990,-9.22262600,49,717
64_0_ASC_shp,38.79836680,-9.14676690,813,16610
120_0_ASC_shp,38.75195440,-9.19729060,49,1170
103_2_DESC_shp,38.70765440,-9.15265190,402,7953
205_0_ASC_shp,38.71525310,-9.12580970,124,2494
65_0_ASC_shp,38.74956180,-9.12241330,409,7912
103_2_ASC_shp,38.70196110,-9.18097040,402,7936
205_0_DESC_shp,38.72282390,-9.13138340,124,2252
64_0_DESC_shp,38.77026640,-9.15984470,804,26269
190_1_ASC_shp,38.74347470,-9.15391640,117,2578
190_1_DESC_shp,38.74115370,-9.16251360,117,3376
104_0_DESC_shp,38.76412630,-9.19719420,787,15562
104_0_ASC_shp,38.69502990,-9.21574930,787,15752
170_4_ASC_shp,38.77913330,-9.14474930,214,5025
170_4_DESC_shp,38.78003490,-9.14834980,214,5286
60_0_ASC_shp,38.70144280,-9.20683060,312,6448
114_0_DESC_shp,38.70344250,-9.19159850,170,3651
114_0_ASC_shp,38.73135530,-9.12693850,170,3372
76_0_DESC_shp,38.70370240,-9.17167970,281,5765
60_0_DESC_shp,38.70062890,-9.20639410,305,4972
199_0_DESC_shp,38.77346850,-9.16162670,219,3539
199_0_ASC_shp,38.75228230,-9.14961720,219,4766
121_1_ASC_shp,38.72267340,-9.16935630,51,1540
121_1_DESC_shp,38.71836680,-9.19892010,51,915
164_0_ASC_shp,38.75009930,-9.19560010,325,6852
208_2_ASC_shp,38.76133970,-9.09635160,278,5319
164_0_DESC_shp,38.73631460,-9.14945660,325,5946
208_2_DESC_shp,38.78540790,-9.09605330,278,4749
172_0_ASC_shp,38.74245190,-9.13634530,396,7055
104_6_ASC_shp,38.70006160,-9.19986920,132,2230
172_0_DESC_shp,38.71950980,-9.11807820,396,8137
61_1_DESC_shp,38.74861810,-9.19767690,262,4782
208_0_ASC_shp,38.76517470,-9.09822470,349,7297
208_0_DESC_shp,38.77732700,-9.09426870,349,6132
121_1_ASC_shp,38.72292750,-9.19620700,183,4379
121_1_DESC_shp,38.72353160,-9.17735380,183,3961
172_1_DESC_shp,38.70807030,-9.13328960,301,7054
178_1_DESC_shp,38.72452260,-9.19371150,455,9029
172_1_ASC_shp,38.73185480,-9.12793190,301,5196
178_1_ASC_shp,38.75633460,-9.20442440,455,9939
279_0_CIRC_shp,38.73645930,-9.20558180,309,5526
104_0_DESC_shp,38.71404690,-9.20106320,302,5765
104_0_ASC_shp,38.74466550,-9.19582610,302,6608
195_0_DESC_shp,38.74800470,-9.14811720,346,8206
143_0_DESC_shp,38.70383970,-9.17231860,83,1757
195_0_ASC_shp,38.74744750,-9.14839860,346,7580
143_0_ASC_shp,38.74231260,-9.13305570,83,1456
147_0_DESC_shp,38.73360100,-9.13425560,172,3636
147_0_ASC_shp,38.71997040,-9.15472480,172,3541
172_1_DESC_shp,38.71953290,-9.11644730,237,5001
172_1_ASC_shp,38.72219650,-9.12880290,237,3994
147_3_ASC_shp,38.70534640,-9.14327510,168,1390
247_0_CIRC_shp,38.72386900,-9.13208240,195,4308
195_5_ASC_shp,38.74887930,-9.13237340,256,6034
195_5_DESC_shp,38.75521680,-9.11351900,256,6938
61_0_ASC_shp,38.72030580,-9.15867020,153,2578
61_0_DESC_shp,38.76046330,-9.20099440,144,2683
104_0_DESC_shp,38.72897570,-9.19784990,436,7932
104_0_ASC_shp,38.72450640,-9.19374640,436,9523
226_0_CIRC_shp,38.72737980,-9.11041270,232,4635
107_0_DESC_shp,38.72385830,-9.14871310,595,12435
107_0_ASC_shp,38.70211470,-9.19274990,595,12694
278_0_CIRC_shp,38.74486910,-9.19971350,72,2340
178_1_DESC_shp,38.74198400,-9.20025450,271,5000
178_1_ASC_shp,38.73576020,-9.20347480,271,5683
103_0_DESC_shp,38.72900910,-9.14768850,575,11244
103_0_ASC_shp,38.69733460,-9.20247860,575,11749
65_0_DESC_shp,38.77096940,-9.12173610,212,4029
203_0_DESC_shp,38.72272240,-9.16116120,598,12279
62_0_ASC_shp,38.73450690,-9.13689870,508,10143
104_5_DESC_shp,38.70433480,-9.19937470,187,3554
226_0_CIRC_shp,38.73842310,-9.12579710,726,14022
192_1_ASC_shp,38.70864290,-9.15182230,127,2148
192_1_DESC_shp,38.72317970,-9.16007120,127,2393
173_0_ASC_shp,38.71006720,-9.13527130,23,579
173_0_DESC_shp,38.71146930,-9.13066580,23,338
121_1_ASC_shp,38.71396980,-9.20110270,236,5497
121_1_DESC_shp,38.72447910,-9.15925740,236,5585
100_1_ASC_shp,38.77000970,-9.09754610,341,8667
100_1_DESC_shp,38.76525080,-9.11086860,341,6895
165_0_ASC_shp,38.78071880,-9.15937650,154,3234
165_0_DESC_shp,38.75728970,-9.18552950,154,3608
136_0_DESC_shp,38.76924430,-9.14899690,295,5595
136_0_ASC_shp,38.73135530,-9.12693850,295,5093
244_0_CIRC_shp,38.74272400,-9.16590580,27,400
172_0_ASC_shp,38.71067650,-9.12738590,139,1704
172_0_DESC_shp,38.74487930,-9.13960790,139,2948
194_3_ASC_shp,38.77290500,-9.14936290,223,5103
194_3_DESC_shp,38.76920860,-9.14899290,223,6165
100_1_ASC_shp,38.76802060,-9.10973120,273,7208
100_1_DESC_shp,38.76761450,-9.10412910,273,5684
103_4_ASC_shp,38.70623280,-9.17558460,447,9058
247_0_CIRC_shp,38.73673700,-9.13210720,2,31
239_0_CIRC_shp,38.75194130,-9.14750850,314,7623
106_0_DESC_shp,38.71060250,-9.22208650,226,2424
103_1_ASC_shp,38.71980530,-9.15569010,67,972
106_0_ASC_shp,38.75581600,-9.15160850,226,6581
103_1_DESC_shp,38.70899620,-9.21432970,67,1117
65_0_ASC_shp,38.74954420,-9.12276860,413,7944
65_0_DESC_shp,38.75247310,-9.11471830,404,8156
205_0_ASC_shp,38.71999150,-9.13551660,15,472
203_3_DESC_shp,38.74826490,-9.14873440,394,8013
205_0_DESC_shp,38.71703590,-9.12089850,15,391
203_3_ASC_shp,38.76383540,-9.12937820,394,8532
121_0_DESC_shp,38.72495260,-9.14904650,586,13073
66_0_DESC_shp,38.78830790,-9.12384790,53,657
121_0_ASC_shp,38.70142150,-9.21673760,586,12722
197_0_DESC_shp,38.78723460,-9.12382110,59,1103
197_0_ASC_shp,38.77484950,-9.09703490,59,987
62_0_ASC_shp,38.71419930,-9.16174170,257,5012
240_0_CIRC_shp,38.76801800,-9.18059900,171,4181
62_0_DESC_shp,38.73666130,-9.14950710,248,4417
194_0_DESC_shp,38.77957980,-9.15121990,140,3540
194_0_ASC_shp,38.77465020,-9.14739860,140,3550
62_0_DESC_shp,38.70681390,-9.19904770,713,13691
203_0_ASC_shp,38.77758970,-9.11786980,430,9439
203_0_DESC_shp,38.74146250,-9.14680300,430,8796
109_0_DESC_shp,38.71449390,-9.22828320,59,707
109_0_ASC_shp,38.72895450,-9.17167640,59,707
171_0_ASC_shp,38.71489190,-9.20809080,607,11478
171_0_DESC_shp,38.71967170,-9.13781120,607,11849
227_0_CIRC_shp,38.75609080,-9.17662550,157,2642
168_2_ASC_shp,38.74398250,-9.21966410,227,4981
168_2_DESC_shp,38.74537050,-9.19089740,227,4667
107_0_DESC_shp,38.71463390,-9.21458360,35,395
107_0_ASC_shp,38.74815290,-9.14863840,35,1174
66_0_DESC_shp,38.78169610,-9.11855190,116,2017
136_0_DESC_shp,38.76741050,-9.14889790,302,5810
136_0_ASC_shp,38.73195240,-9.12814280,302,5217
115_0_DESC_shp,38.75180170,-9.10408240,106,2420
115_0_ASC_shp,38.74538780,-9.11669500,106,2296
193_2_DESC_shp,38.70328300,-9.25136590,25,265
193_2_ASC_shp,38.69892670,-9.22670690,25,231
121_0_DESC_shp,38.72150190,-9.19714760,359,7831
121_0_ASC_shp,38.71372980,-9.19819740,359,7560
61_0_DESC_shp,38.75024970,-9.20742470,283,5071
111_2_DESC_shp,38.77567170,-9.17815950,182,3664
111_2_ASC_shp,38.75275890,-9.18014080,182,4075
115_0_DESC_shp,38.74542820,-9.11966500,432,8745
115_0_ASC_shp,38.74972540,-9.10500410,432,9126
124_0_DESC_shp,38.71321850,-9.16209290,92,2287
124_0_ASC_shp,38.71234730,-9.15287410,92,1935
65_0_DESC_shp,38.73540930,-9.13407460,751,14747
176_0_ASC_shp,38.76700230,-9.12840690,376,6872
136_0_DESC_shp,38.74254600,-9.13836770,522,10353
176_0_DESC_shp,38.77489670,-9.10942320,376,7948
136_0_ASC_shp,38.75805900,-9.15348480,522,9824
167_0_ASC_shp,38.66813430,-9.16545340,418,10977
201_2_ASC_shp,38.73281690,-9.21620520,370,7534
201_2_DESC_shp,38.74717350,-9.18960080,370,6680
117_0_DESC_shp,38.75585620,-9.17003450,559,11521
117_0_ASC_shp,38.70399090,-9.18568390,559,11877
103_2_DESC_shp,38.74331290,-9.14689050,657,12921
66_0_ASC_shp,38.78047630,-9.10482250,717,13955
171_3_DESC_shp,38.70492160,-9.17730480,347,6774
171_3_ASC_shp,38.70471480,-9.17775690,347,6556
193_0_DESC_shp,38.70115000,-9.22689420,252,3460
66_0_DESC_shp,38.72289320,-9.11535400,708,14886
200_0_ASC_shp,38.73935790,-9.14612440,119,2992
200_0_DESC_shp,38.76819850,-9.10952410,119,2863
152_0_ASC_shp,38.70598290,-9.14321220,6,36
152_0_DESC_shp,38.77414190,-9.10491230,6,60
111_0_DESC_shp,38.77217950,-9.19070840,30,630
111_0_ASC_shp,38.74844590,-9.16434910,30,854
163_1_DESC_shp,38.71510130,-9.12706380,23,435
151_0_ASC_shp,38.76299560,-9.10931780,353,9730
163_1_ASC_shp,38.73461210,-9.13415690,23,681
151_0_DESC_shp,38.75405140,-9.09764980,353,6503
116_3_ASC_shp,38.75027050,-9.17283920,191,4084
116_3_DESC_shp,38.75672110,-9.17771450,191,4135
193_0_DESC_shp,38.69867560,-9.23026420,146,2712
193_0_ASC_shp,38.70266550,-9.25115880,146,2688
106_3_ASC_shp,38.70767630,-9.22565380,587,16243
191_3_CIRC_shp,38.73966060,-9.17322150,39,758
219_0_CIRC_shp,38.71391270,-9.20109960,181,3303
118_0_ASC_shp,38.74836990,-9.16435640,636,13027
60_0_ASC_shp,38.70626020,-9.14423790,37,280
242_0_CIRC_shp,38.71293610,-9.13058990,105,973
204_1_DESC_shp,38.76703150,-9.09810540,41,1239
104_5_DESC_shp,38.76169890,-9.19682600,766,15252
204_1_ASC_shp,38.70680410,-9.14159390,41,376
171_3_DESC_shp,38.70621950,-9.14326860,460,9846
171_3_ASC_shp,38.70370390,-9.19484440,460,8531
145_0_DESC_shp,38.74880360,-9.10796100,266,5269
145_0_ASC_shp,38.74795450,-9.11568000,266,5416
204_3_ASC_shp,38.72494450,-9.11145720,369,9427
121_4_DESC_shp,38.71348870,-9.19545590,280,6344
204_4_ASC_shp,38.70865560,-9.13070370,311,6932
