route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
147_1,Feriados_Agosto_DomingoFeriado_20260101,19499_20260101_147_1_9,,,1,,147_1_DESC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1176_20260101_159_0_6,,,0,,159_0_ASC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1176_20260101_159_0_7,,,1,,159_0_DESC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1176_20260101_159_0_4,,,0,,159_0_ASC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1176_20260101_159_0_5,,,1,,159_0_DESC_shp,,
171_0,Natal & Ano Novo_DomingoFeriado_20260101,66598_20260101_171_0_2,,,1,,171_0_DESC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1176_20260101_159_0_8,,,0,,159_0_ASC_shp,,
159_0,Feriados_DomingoFeriado_20260101,1176_20260101_159_0_9,,,1,,159_0_DESC_shp,,
76_0,Ferias Escolares_Util_20260101,11289_20260101_76_0_19,,,0,,76_0_ASC_shp,,
121_0,Inverno_Sabado_20260101,17897_20260101_121_0_5,,,0,,121_0_ASC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_4,,,0,,75_0_ASC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_5,,,1,,75_0_DESC_shp,,
100_0,Ferias Escolares_Util_20260101,3366_20260101_100_0_11,,,1,,100_0_DESC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_6,,,0,,75_0_ASC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_7,,,1,,75_0_DESC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_2,,,0,,75_0_ASC_shp,,
158_0,Inverno_Util_20260101,65340_20260101_158_0_5,,,0,,158_0_CIRC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_3,,,1,,75_0_DESC_shp,,
143_0,Inverno_Sabado_20260101,4062_20260101_143_0_11,,,1,,143_0_DESC_shp,,
158_0,Agosto_Sabado_20260101,65345_20260101_158_0_14,,,0,,158_0_CIRC_shp,,
158_0,Agosto_Sabado_20260101,65345_20260101_158_0_13,,,0,,158_0_CIRC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_8,,,0,,75_0_ASC_shp,,
158_0,Agosto_Sabado_20260101,65345_20260101_158_0_12,,,0,,158_0_CIRC_shp,,
75_0,Verao_Util_20260101,14943_20260101_75_0_9,,,1,,75_0_DESC_shp,,
158_0,Agosto_Sabado_20260101,65345_20260101_158_0_11,,,0,,158_0_CIRC_shp,,
159_0,Inverno_DomingoFeriado_20260101,1180_20260101_159_0_19,,,0,,159_0_ASC_shp,,
158_0,Agosto_Sabado_20260101,65345_20260101_158_0_10,,,0,,158_0_CIRC_shp,,
159_0,Inverno_DomingoFeriado_20260101,1180_20260101_159_0_39,,,0,,159_0_ASC_shp,,
159_0,Inverno_DomingoFeriado_20260101,1180_20260101_159_0_29,,,0,,159_0_ASC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,17400_20260101_76_0_13,,,1,,76_0_DESC_shp,,
101_0,Agosto_Sabado_20260101,3455_20260101_101_0_10,,,1,,101_0_DESC_shp,,
114_0,Ferias Escolares_Util_20260101,5729_20260101_114_0_11,,,0,,114_0_ASC_shp,,
117_0,Verao_Util_20260101,5541_20260101_117_0_14,,,0,,117_0_ASC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_8,,,1,,102_0_DESC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_9,,,0,,102_0_ASC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_6,,,1,,102_0_DESC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_7,,,0,,102_0_ASC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_4,,,1,,102_0_DESC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_5,,,0,,102_0_ASC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_2,,,1,,102_0_DESC_shp,,
102_0,Agosto_Sabado_20260101,3624_20260101_102_0_3,,,0,,102_0_ASC_shp,,
102_0,Agosto_Sabado_20260101,3668_20260101_102_0_10,,,1,,102_0_DESC_shp,,
191_0,Inverno_Sabado_20260101,7365_20260101_191_0_19,,,0,,191_0_CIRC_shp,,
147_0,Feriados_DomingoFeriado_20260101,35840_20260101_147_0_5,,,1,,147_0_DESC_shp,,
220_0,Natal & Ano Novo_DomingoFeriado_20260101,39505_20260101_220_0_9,,,0,,220_0_CIRC_shp,,
145_0,Agosto_DomingoFeriado_20260101,8001_20260101_145_0_12,,,0,,145_0_ASC_shp,,
145_0,Agosto_DomingoFeriado_20260101,8001_20260101_145_0_22,,,0,,145_0_ASC_shp,,
279_0,Ferias Escolares_Util_20260101,45271_20260101_279_0_9,,,0,,279_0_CIRC_shp,,
101_0,Inverno_DomingoFeriado_20260101,3471_20260101_101_0_11,,,1,,101_0_DESC_shp,,
100_0,Inverno_Util_20260101,3289_20260101_100_0_16,,,0,,100_0_ASC_shp,,
147_0,Feriados_Agosto_DomingoFeriado_20260101,18890_20260101_147_0_13,,,1,,147_0_DESC_shp,,
147_0,Feriados_Agosto_DomingoFeriado_20260101,18890_20260101_147_0_12,,,0,,147_0_ASC_shp,,
147_0,Feriados_Agosto_DomingoFeriado_20260101,18890_20260101_147_0_11,,,1,,147_0_DESC_shp,,
147_0,Feriados_Agosto_DomingoFeriado_20260101,18890_20260101_147_0_10,,,0,,147_0_ASC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_7,,,0,,100_0_ASC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_6,,,1,,100_0_DESC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_5,,,0,,100_0_ASC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_4,,,1,,100_0_DESC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_3,,,0,,100_0_ASC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_2,,,1,,100_0_DESC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_9,,,0,,100_0_ASC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3297_20260101_100_0_8,,,1,,100_0_DESC_shp,,
103_2,Inverno_Sabado_20260101,4449_20260101_103_2_15,,,1,,103_2_DESC_shp,,
144_0,Agosto_Sabado_20260101,6929_20260101_144_0_18,,,1,,144_0_DESC_shp,,
212_0,Verao_Util_20260101,17567_20260101_212_0_8,,,1,,212_0_DESC_shp,,
171_0,Inverno_Util_20260101,7090_20260101_171_0_6,,,1,,171_0_DESC_shp,,
171_0,Inverno_Util_20260101,7090_20260101_171_0_7,,,0,,171_0_ASC_shp,,
171_0,Inverno_Util_20260101,7090_20260101_171_0_4,,,1,,171_0_DESC_shp,,
171_0,Inverno_Util_20260101,7090_20260101_171_0_5,,,0,,171_0_ASC_shp,,
239_0,Ferias Escolares_Util_20260101,21502_20260101_239_0_6,,,0,,239_0_CIRC_shp,,
124_0,Feriados_Agosto_DomingoFeriado_20260101,7371_20260101_124_0_19,,,0,,124_0_ASC_shp,,
147_0,Natal & Ano Novo_DomingoFeriado_20260101,66582_20260101_147_0_5,,,1,,147_0_DESC_shp,,
121_0,Natal & Ano Novo_DomingoFeriado_20260101,17115_20260101_121_0_21,,,0,,121_0_ASC_shp,,
124_0,Feriados_Agosto_DomingoFeriado_20260101,7371_20260101_124_0_29,,,0,,124_0_ASC_shp,,
121_0,Natal & Ano Novo_DomingoFeriado_20260101,17115_20260101_121_0_20,,,1,,121_0_DESC_shp,,
189_0,Inverno_Util_20260101,3550_20260101_189_0_10,,,1,,189_0_DESC_shp,,
121_0,Natal & Ano Novo_DomingoFeriado_20260101,17115_20260101_121_0_23,,,0,,121_0_ASC_shp,,
121_0,Natal & Ano Novo_DomingoFeriado_20260101,17115_20260101_121_0_22,,,1,,121_0_DESC_shp,,
123_0,Inverno_Util_20260101,2960_20260101_123_0_10,,,0,,123_0_ASC_shp,,
168_2,Inverno_Sabado_20260101,7143_20260101_168_2_16,,,1,,168_2_DESC_shp,,
116_0,Feriados_Agosto_DomingoFeriado_20260101,4283_20260101_116_0_20,,,1,,116_0_DESC_shp,,
168_2,Inverno_Sabado_20260101,7143_20260101_168_2_26,,,1,,168_2_DESC_shp,,
116_0,Feriados_Agosto_DomingoFeriado_20260101,4283_20260101_116_0_10,,,1,,116_0_DESC_shp,,
168_2,Inverno_Sabado_20260101,7143_20260101_168_2_36,,,1,,168_2_DESC_shp,,
171_3,Inverno_Util_20260101,7090_20260101_171_3_3,,,0,,171_3_ASC_shp,,
171_3,Inverno_Util_20260101,7090_20260101_171_3_2,,,1,,171_3_DESC_shp,,
204_0,Ferias Escolares_Util_20260101,36646_20260101_204_0_1,,,0,,204_0_ASC_shp,,
103_0,Inverno_Util_20260101,4485_20260101_103_0_10,,,0,,103_0_ASC_shp,,
247_0,Ferias Escolares_Util_20260101,21714_20260101_247_0_2,,,0,,247_0_CIRC_shp,,
177_0,Feriados_DomingoFeriado_20260101,6106_20260101_177_0_14,,,1,,177_0_DESC_shp,,
177_0,Feriados_DomingoFeriado_20260101,6106_20260101_177_0_24,,,1,,177_0_DESC_shp,,
143_0,Feriados_DomingoFeriado_20260101,4076_20260101_143_0_18,,,0,,143_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,19006_20260101_161_0_232,,,0,,161_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,19006_20260101_161_0_222,,,0,,161_0_ASC_shp,,
178_0,Inverno_DomingoFeriado_20260101,19280_20260101_178_0_3,,,0,,178_0_ASC_shp,,
116_0,Ferias Escolares_Util_20260101,4323_20260101_116_0_14,,,1,,116_0_DESC_shp,,
161_0,Agosto_Sabado_20260101,19006_20260101_161_0_212,,,0,,161_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,19006_20260101_161_0_202,,,0,,161_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,19006_20260101_161_0_252,,,0,,161_0_ASC_shp,,
161_0,Agosto_Sabado_20260101,19006_20260101_161_0_242,,,0,,161_0_ASC_shp,,
164_0,Ferias Escolares_Util_20260101,3730_20260101_164_0_10,,,1,,164_0_DESC_shp,,
164_0,Ferias Escolares_Util_20260101,3730_20260101_164_0_20,,,1,,164_0_DESC_shp,,
118_0,Ferias Escolares_Util_20260101,6684_20260101_118_0_18,,,0,,118_0_ASC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_19,,,1,,196_0_DESC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_18,,,0,,196_0_ASC_shp,,
150_0,Feriados_DomingoFeriado_20260101,6796_20260101_150_0_11,,,0,,150_0_ASC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_15,,,1,,196_0_DESC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_14,,,0,,196_0_ASC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_17,,,1,,196_0_DESC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_16,,,0,,196_0_ASC_shp,,
104_0,Verao_Util_20260101,4806_20260101_104_0_16,,,0,,104_0_ASC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_11,,,1,,196_0_DESC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_10,,,0,,196_0_ASC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_13,,,1,,196_0_DESC_shp,,
170_0,Agosto_Sabado_20260101,3787_20260101_170_0_15,,,0,,170_0_ASC_shp,,
196_0,Feriados_Agosto_DomingoFeriado_20260101,17817_20260101_196_0_12,,,0,,196_0_ASC_shp,,
116_0,Natal & Ano Novo_DomingoFeriado_20260101,17129_20260101_116_0_7,,,0,,116_0_ASC_shp,,
112_0,Ferias Escolares_Util_20260101,7284_20260101_112_0_11,,,0,,112_0_ASC_shp,,
245_0,Inverno_DomingoFeriado_20260101,35051_20260101_245_0_2,,,0,,245_0_CIRC_shp,,
109_0,Agosto_Sabado_20260101,6468_20260101_109_0_19,,,1,,109_0_DESC_shp,,
204_0,Natal & Ano Novo_DomingoFeriado_20260101,17164_20260101_204_0_4,,,0,,204_0_ASC_shp,,
103_2,Agosto_DomingoFeriado_20260101,4456_20260101_103_2_12,,,1,,103_2_DESC_shp,,
102_0,Verao_Util_20260101,3675_20260101_102_0_14,,,1,,102_0_DESC_shp,,
143_0,Inverno_Util_20260101,4101_20260101_143_0_14,,,1,,143_0_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_9,,,1,,114_0_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_8,,,0,,114_0_ASC_shp,,
204_1,Ferias Escolares_Util_20260101,36643_20260101_204_1_2,,,1,,204_1_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_3,,,1,,114_0_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_2,,,0,,114_0_ASC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_7,,,1,,114_0_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_6,,,0,,114_0_ASC_shp,,
203_2,Agosto_Sabado_20260101,7814_20260101_203_2_12,,,1,,203_2_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_5,,,1,,114_0_DESC_shp,,
114_0,Verao_Util_20260101,5773_20260101_114_0_4,,,0,,114_0_ASC_shp,,
203_2,Agosto_Sabado_20260101,7814_20260101_203_2_22,,,1,,203_2_DESC_shp,,
144_0,Inverno_DomingoFeriado_20260101,6913_20260101_144_0_11,,,1,,144_0_DESC_shp,,
167_0,Inverno_Sabado_20260101,6545_20260101_167_0_19,,,0,,167_0_ASC_shp,,
150_0,Inverno_Sabado_20260101,6816_20260101_150_0_17,,,0,,150_0_ASC_shp,,
220_0,Inverno_DomingoFeriado_20260101,35084_20260101_220_0_9,,,0,,220_0_CIRC_shp,,
144_0,Inverno_Sabado_20260101,6954_20260101_144_0_16,,,1,,144_0_DESC_shp,,
224_0,Agosto_Sabado_20260101,18844_20260101_224_0_2,,,0,,224_0_CIRC_shp,,
65_0,Inverno_DomingoFeriado_20260101,13095_20260101_65_0_3,,,0,,65_0_ASC_shp,,
247_0,Natal & Ano Novo_DomingoFeriado_20260101,39467_20260101_247_0_5,,,0,,247_0_CIRC_shp,,
65_0,Inverno_DomingoFeriado_20260101,13095_20260101_65_0_2,,,1,,65_0_DESC_shp,,
65_0,Inverno_DomingoFeriado_20260101,13095_20260101_65_0_7,,,0,,65_0_ASC_shp,,
65_0,Inverno_DomingoFeriado_20260101,13095_20260101_65_0_6,,,1,,65_0_DESC_shp,,
65_0,Inverno_DomingoFeriado_20260101,13095_20260101_65_0_5,,,0,,65_0_ASC_shp,,
65_0,Inverno_DomingoFeriado_20260101,13095_20260101_65_0_4,,,1,,65_0_DESC_shp,,
178_0,Agosto_Sabado_20260101,19281_20260101_178_0_2,,,1,,178_0_DESC_shp,,
122_0,Ferias Escolares_Util_20260101,3574_20260101_122_0_10,,,1,,122_0_DESC_shp,,
244_0,Natal & Ano Novo_DomingoFeriado_20260101,66581_20260101_244_0_9,,,0,,244_0_CIRC_shp,,
169_0,Inverno_Util_20260101,6140_20260101_169_0_23,,,0,,169_0_ASC_shp,,
169_0,Inverno_Util_20260101,6140_20260101_169_0_13,,,0,,169_0_ASC_shp,,
150_0,Feriados_Agosto_DomingoFeriado_20260101,6805_20260101_150_0_13,,,0,,150_0_ASC_shp,,
76_0,Natal & Ano Novo_DomingoFeriado_20260101,17394_20260101_76_0_11,,,0,,76_0_ASC_shp,,
193_0,Inverno_Util_20260101,7476_20260101_193_0_43,,,1,,193_0_DESC_shp,,
193_0,Inverno_Util_20260101,7476_20260101_193_0_53,,,1,,193_0_DESC_shp,,
193_0,Inverno_Util_20260101,7476_20260101_193_0_23,,,1,,193_0_DESC_shp,,
193_0,Inverno_Util_20260101,7476_20260101_193_0_33,,,1,,193_0_DESC_shp,,
200_0,Inverno_Sabado_20260101,5807_20260101_200_0_10,,,1,,200_0_DESC_shp,,
193_0,Inverno_Util_20260101,7476_20260101_193_0_13,,,1,,193_0_DESC_shp,,
147_0,Inverno_Sabado_20260101,18897_20260101_147_0_7,,,0,,147_0_ASC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_19,,,0,,101_0_ASC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_18,,,1,,101_0_DESC_shp,,
204_0,Ferias Escolares_Util_20260101,4682_20260101_204_0_10,,,0,,204_0_ASC_shp,,
168_0,Verao_Util_20260101,7161_20260101_168_0_13,,,0,,168_0_ASC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_11,,,0,,101_0_ASC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_10,,,1,,101_0_DESC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_13,,,0,,101_0_ASC_shp,,
100_0,Feriados_Agosto_DomingoFeriado_20260101,3314_20260101_100_0_15,,,1,,100_0_DESC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_12,,,1,,101_0_DESC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_15,,,0,,101_0_ASC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_14,,,1,,101_0_DESC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_17,,,0,,101_0_ASC_shp,,
101_0,Natal & Ano Novo_DomingoFeriado_20260101,17062_20260101_101_0_16,,,1,,101_0_DESC_shp,,
169_0,Inverno_Sabado_20260101,6135_20260101_169_0_18,,,0,,169_0_ASC_shp,,
169_0,Inverno_Sabado_20260101,6135_20260101_169_0_38,,,0,,169_0_ASC_shp,,
169_0,Inverno_Sabado_20260101,6135_20260101_169_0_28,,,0,,169_0_ASC_shp,,
200_0,Verao_Util_20260101,17811_20260101_200_0_12,,,0,,200_0_ASC_shp,,
121_0,Natal & Ano Novo_DomingoFeriado_20260101,17117_20260101_121_0_8,,,1,,121_0_DESC_shp,,
200_0,Verao_Util_20260101,17811_20260101_200_0_10,,,0,,200_0_ASC_shp,,
200_0,Verao_Util_20260101,17811_20260101_200_0_11,,,1,,200_0_DESC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_9,,,0,,172_0_ASC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_8,,,1,,172_0_DESC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_12,,,0,,107_2_ASC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_13,,,1,,107_2_DESC_shp,,
199_0,Agosto_Sabado_20260101,20151_20260101_199_0_11,,,0,,199_0_ASC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_10,,,0,,107_2_ASC_shp,,
199_0,Agosto_Sabado_20260101,20151_20260101_199_0_10,,,1,,199_0_DESC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_11,,,1,,107_2_DESC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_8,,,0,,76_0_ASC_shp,,
199_0,Agosto_Sabado_20260101,20151_20260101_199_0_13,,,0,,199_0_ASC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_16,,,0,,107_2_ASC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_9,,,1,,76_0_DESC_shp,,
199_0,Agosto_Sabado_20260101,20151_20260101_199_0_12,,,1,,199_0_DESC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_3,,,0,,172_0_ASC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_17,,,1,,107_2_DESC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_6,,,0,,76_0_ASC_shp,,
199_0,Agosto_Sabado_20260101,20151_20260101_199_0_15,,,0,,199_0_ASC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_14,,,0,,107_2_ASC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_7,,,1,,76_0_DESC_shp,,
199_0,Agosto_Sabado_20260101,20151_20260101_199_0_14,,,1,,199_0_DESC_shp,,
107_2,Natal & Ano Novo_DomingoFeriado_20260101,39447_20260101_107_2_15,,,1,,107_2_DESC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_4,,,0,,76_0_ASC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_5,,,1,,76_0_DESC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_7,,,0,,172_0_ASC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_2,,,0,,76_0_ASC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_6,,,1,,172_0_DESC_shp,,
76_0,Ferias Escolares_Util_20260101,11271_20260101_76_0_3,,,1,,76_0_DESC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_5,,,0,,172_0_ASC_shp,,
172_0,Agosto_DomingoFeriado_20260101,5212_20260101_172_0_4,,,1,,172_0_DESC_shp,,
108_0,Agosto_DomingoFeriado_20260101,5951_20260101_108_0_18,,,1,,108_0_DESC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_9,,,1,,103_0_DESC_shp,,
117_0,Inverno_Util_20260101,5512_20260101_117_0_10,,,1,,117_0_DESC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_8,,,0,,103_0_ASC_shp,,
108_0,Agosto_DomingoFeriado_20260101,5951_20260101_108_0_28,,,1,,108_0_DESC_shp,,
238_0,Feriados_Agosto_DomingoFeriado_20260101,21497_20260101_238_0_8,,,0,,238_0_CIRC_shp,,
171_0,Verao_Util_20260101,7084_20260101_171_0_12,,,1,,171_0_DESC_shp,,
103_2,Inverno_DomingoFeriado_20260101,4450_20260101_103_2_10,,,1,,103_2_DESC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_3,,,1,,103_0_DESC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_2,,,0,,103_0_ASC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_5,,,1,,103_0_DESC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_4,,,0,,103_0_ASC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_7,,,1,,103_0_DESC_shp,,
103_0,Verao_Util_20260101,4533_20260101_103_0_6,,,0,,103_0_ASC_shp,,
172_1,Agosto_DomingoFeriado_20260101,5212_20260101_172_1_2,,,1,,172_1_DESC_shp,,
197_2,Feriados_DomingoFeriado_20260101,4254_20260101_197_2_19,,,0,,197_2_ASC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_9,,,0,,160_0_ASC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_8,,,1,,160_0_DESC_shp,,
177_0,Natal & Ano Novo_DomingoFeriado_20260101,17254_20260101_177_0_9,,,0,,177_0_ASC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_7,,,0,,160_0_ASC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_6,,,1,,160_0_DESC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_5,,,0,,160_0_ASC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_4,,,1,,160_0_DESC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_3,,,0,,160_0_ASC_shp,,
160_0,Agosto_DomingoFeriado_20260101,1331_20260101_160_0_2,,,1,,160_0_DESC_shp,,
232_0,Inverno_DomingoFeriado_20260101,19377_20260101_232_0_3,,,1,,232_0_DESC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_182,,,0,,161_0_ASC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_192,,,0,,161_0_ASC_shp,,
117_0,Ferias Escolares_Util_20260101,5557_20260101_117_0_10,,,1,,117_0_DESC_shp,,
152_0,Inverno_Util_20260101,7794_20260101_152_0_12,,,0,,152_0_ASC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_132,,,0,,161_0_ASC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_162,,,0,,161_0_ASC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_172,,,0,,161_0_ASC_shp,,
114_0,Inverno_DomingoFeriado_20260101,5681_20260101_114_0_14,,,0,,114_0_ASC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_142,,,0,,161_0_ASC_shp,,
161_0,Agosto_DomingoFeriado_20260101,19007_20260101_161_0_152,,,0,,161_0_ASC_shp,,
178_0,Inverno_Util_20260101,4230_20260101_178_0_19,,,0,,178_0_ASC_shp,,
112_0,Agosto_Sabado_20260101,7259_20260101_112_0_11,,,0,,112_0_ASC_shp,,
121_0,Inverno_Util_20260101,4168_20260101_121_0_12,,,1,,121_0_DESC_shp,,
212_0,Inverno_Sabado_20260101,19269_20260101_212_0_8,,,1,,212_0_DESC_shp,,
145_0,Agosto_Sabado_20260101,7978_20260101_145_0_17,,,1,,145_0_DESC_shp,,
136_0,Ferias Escolares_Util_20260101,12963_20260101_136_0_7,,,0,,136_0_ASC_shp,,
192_1,Agosto_DomingoFeriado_20260101,7444_20260101_192_1_19,,,0,,192_1_ASC_shp,,
109_0,Feriados_DomingoFeriado_20260101,6486_20260101_109_0_12,,,1,,109_0_DESC_shp,,
100_0,Ferias Escolares_Util_20260101,3371_20260101_100_0_10,,,1,,100_0_DESC_shp,,
253_0,Feriados_Agosto_DomingoFeriado_20260101,28223_20260101_253_0_9,,,0,,253_0_CIRC_shp,,
76_0,Inverno_Util_20260101,11280_20260101_76_0_25,,,0,,76_0_ASC_shp,,
76_0,Inverno_Util_20260101,11280_20260101_76_0_15,,,0,,76_0_ASC_shp,,
105_0,Inverno_Util_20260101,3959_20260101_105_0_8,,,0,,105_0_ASC_shp,,
105_0,Inverno_Util_20260101,3959_20260101_105_0_9,,,1,,105_0_DESC_shp,,
112_1,Natal & Ano Novo_DomingoFeriado_20260101,17346_20260101_112_1_19,,,0,,112_1_ASC_shp,,
105_0,Inverno_Util_20260101,3959_20260101_105_0_6,,,0,,105_0_ASC_shp,,
112_1,Natal & Ano Novo_DomingoFeriado_20260101,17346_20260101_112_1_18,,,1,,112_1_DESC_shp,,
105_0,Inverno_Util_20260101,3959_20260101_105_0_7,,,1,,105_0_DESC_shp,,
112_1,Agosto_Sabado_20260101,7259_20260101_112_1_21,,,0,,112_1_ASC_shp,,
112_1,Natal & Ano Novo_DomingoFeriado_20260101,17346_20260101_112_1_17,,,0,,112_1_ASC_shp,,
105_0,Inverno_Util_20260101,3959_20260101_105_0_4,,,0,,105_0_ASC_shp,,
